Bus_No,CloudLocation,FileNameNoPath,PrivateId,CreationDate,ArchivedDate,DeletedAt,State,FileRestored
6696089689,fbda2c1d-0cf3-4d0e-9f14-1c7a30d40a2f,2019-05-24-11-40_822026916_VOICE_c1c02f7c-81fc-4a37-afb2-7ee12a00431b.mp4,3fb79b75-bc0c-42af-9ef5-72d6e19fddca,1559263243433,,,2,
6696089689,a7f5dc2a-1b77-480e-8872-2a7daddf2e89,2019-05-24-11-40_597453098_VOICE_76b27e90-a558-46a7-b45b-43bb04cdc426.mp4,e8fc0eff-76be-4d62-bc2f-f21218c816a5,1559296011636,,,100,
6696089689,1430c5f1-ddb6-4dd3-9691-4677d37a2485,2019-05-24-11-40_958876258_VOICE_43ea8bfd-2afd-4846-b8e0-3de9c22ce5c1.mp4,383069ef-dfcf-495c-a393-5124c4c31f9b,1559164276987,,,100,
6696089689,75342810-97bc-4e54-9358-2594ecf8659f,2019-05-24-11-40_553516447_VOICE_1e4d62d8-6836-43e8-b79d-bcd5e3a7aad1.mp4,3d17aed5-ad00-4d72-b188-33b08304068e,1559304815538,,,100,
6696089689,9138c703-4c56-4e1e-bf9f-5d348523e391,2019-05-24-11-40_068119297_VOICE_7557d800-7a1b-4e36-b3fe-960cc56f95e9.mp4,e40fa6c8-6083-4c1b-be4e-ac46c5ee25bb,1559337600148,,,2,
6696089689,4be6d367-7875-43ae-adde-5e29314a7a96,2019-05-24-11-40_935087364_VOICE_ad300b48-6140-4602-9343-2bc96026865e.mp4,318cc91f-ea06-4707-ab1d-80c58bb69d92,1559285002937,,,100,
6696089689,d4b2c4ac-9aee-47fc-849d-c1faf82002a4,2019-05-24-11-40_648726688_VOICE_ceb9740f-7392-42e9-8446-1cfa1fdb7cef.mp4,cc6cdefb-efcd-42fd-b4dc-9c93dc04a45b,1559151741841,,,2,
6696089689,9c75c4f1-646e-4981-a0d3-c1d0cb0511bc,2019-05-24-11-40_874933742_VOICE_185da017-fa8a-4838-b89a-2f8986c5e7c8.mp4,dae27c9b-5770-41cd-a339-ed2a60879566,1559332406802,,,100,
6696089689,d7be7d13-0b3b-4604-a248-da9d77c30874,2019-05-24-11-40_704404176_VOICE_29aae1c0-c46f-41f5-a4db-2b9ff350bc09.mp4,c3ae5651-a4a6-438a-94f8-9794565b787b,1559278376615,,,2,
6696089689,0322995e-d8e4-4842-a6f7-cc45bd836c64,2019-05-24-11-40_301979918_VOICE_a5f08f15-fbd9-462b-be5f-4d34d36042c9.mp4,643133ca-bfca-4d5d-9e3d-2ff6c45466e6,1559166567876,,,2,
6696089689,d4ae99a9-83bf-4848-9b43-8b9dc5973474,2019-05-24-11-40_718577303_VOICE_6bf11c10-b161-46e9-95fe-cb41f3a080c1.mp4,f3c1711b-b292-4a3f-989e-f8cc4bd627f1,1559088804800,,,2,
6696089689,0654f95d-1995-47b1-b421-e00aa9381f6c,2019-05-24-11-40_704767611_VOICE_fe1e0481-537e-4cb9-8cb6-fb327960236a.mp4,46498591-115c-4fd2-8313-87d0ae38dc1f,1559328684724,,,2,
6696089689,690bed85-48d3-4129-8abb-57495f9c6d37,2019-05-24-11-40_117622126_VOICE_8b73fca4-d124-4bce-a576-7f13c2b5b27f.mp4,e48a2b34-9930-40cc-a2a0-ae9eebb3e079,1559240969425,,,2,
6696089689,e6ada838-746f-4a1f-93bf-f979ba4af7d0,2019-05-24-11-40_225100088_VOICE_42280486-1805-4514-ac90-1c45c8040431.mp4,3f1141c3-6a35-4b79-9c2a-991ccc244a7a,1559328299890,,,2,
6696089689,5de04a57-86cb-478f-bd99-b1c4071477a3,2019-05-24-11-40_229741732_VOICE_7d093877-08ed-4e16-a029-13b00e0ba5e4.mp4,ae8e92ee-ff81-448c-9b05-fc60bc0f046c,1559276574799,,,2,
6696089689,cb2fe2cd-3e96-4731-894f-b5883b035c11,2019-05-24-11-40_376290210_VOICE_62b1b3f5-3573-4b6b-aa77-390845741fc3.mp4,b8e6853e-d811-4b4a-b713-f75460b19fb1,1559224092607,,,2,
6696089689,d57f3a1c-f4e4-4105-96e2-cceec341a3a9,2019-05-24-11-40_967839071_VOICE_098e9f83-b82d-4fe5-a296-3c7d412e25d4.mp4,8b35fec2-b076-436a-a0ca-e13c0e7c5f77,1558953299719,,,2,
6696089689,dc2249af-ab4a-42c0-9e99-10a045410e4e,2019-05-24-11-40_490278612_VOICE_f0c7deb0-0302-42d2-a4bb-ee41b7a0d0a7.mp4,be0972fa-3237-4916-a79f-504ec9b834ac,1559052495846,,,2,
6696089689,b9e39ae0-e28d-41ff-b4bd-639361a53e0e,2019-05-24-11-40_138407842_VOICE_02b0f21f-2694-4e3c-b43a-5faaa73c0dd2.mp4,e3258f9e-3b17-4f36-b5f3-499577cbba3c,1559097831334,,,2,
6696089689,be39ccd7-d77e-408e-8834-d7bccc7ed981,2019-05-24-11-40_074194661_VOICE_7af61a01-946d-4641-8810-ec4aa3eb8228.mp4,b3f51d4f-b475-4379-80af-c983f85558d5,1559315506307,,,100,
6696089689,bcd129a6-a935-4abd-9034-ef8330a9c3cf,2019-05-24-11-40_652044341_VOICE_c1cf7d2a-a413-4405-b2f6-bd3197f8cd35.mp4,104f81b4-5f96-40ad-926a-205143eb098f,1559193896733,,,2,
6696089689,d4a3ca86-2e4d-4768-9af3-386db050e637,2019-05-24-11-40_657408516_VOICE_ac867dd7-d273-4f9a-a46e-48d300003b56.mp4,5fec0705-8cd2-48ef-9983-c7e1c4934c13,1559254497049,,,100,
6696089689,93c8481c-54d1-4579-bee3-c37b159f26d3,2019-05-24-11-40_904609194_VOICE_13f96dd5-6428-41ca-973e-3d7d4130722f.mp4,ccce33d1-7062-4755-8a63-f08e56f3eb79,1559246236315,,,100,
6696089689,209dbfdf-7149-4ed3-b750-a232e242a6b7,2019-05-24-11-40_199964677_VOICE_5972d8c4-627d-447b-a22a-b9c791ecd062.mp4,f41209de-4555-4f4c-a8f4-959f50f3dc50,1559269200236,,,2,
6696089689,4deece45-18e1-48a6-ac89-551a73ec3f3a,2019-05-24-11-40_490767471_VOICE_b0237839-52a6-4325-b5a5-990dcc80afcf.mp4,8db4e1d1-7545-4177-ba50-0a7b326045e2,1559244097479,,,2,
6696089689,fb69e371-f5ce-4c89-8b40-6da1f62711c1,2019-05-24-11-40_143643707_VOICE_a360613b-be8c-4177-886c-0ad43e145512.mp4,daf00d10-4123-4421-882a-c69af5889596,1559263203170,,,2,
6696089689,e21ea68e-1b7c-43a8-ae00-51ec6f4a2da0,2019-05-24-11-40_865230191_VOICE_d5dfd3c2-1724-4e06-9a93-79ad4d84b68b.mp4,b8c26775-3925-4769-b796-5a4812ed719e,1559177362576,,,2,
6696089689,b410a7ed-785c-4bc9-b431-b8bc37e7eabf,2019-05-24-11-40_187609803_VOICE_45bc832e-e123-4070-9af3-d3be91a9e4d8.mp4,3a99025b-56d8-4f07-ada8-3e9ebc5c63a6,1559194876041,,,2,
6696089689,404bb062-d134-487b-af3b-46437f732614,2019-05-24-11-40_353818835_VOICE_a43b8904-cb21-441c-93f6-353c8670d668.mp4,c2c3cdb2-90f7-44f1-a6c3-e1022859f67d,1559304808575,,,2,
6696089689,9b2f817c-bf5b-4505-a56e-ea6d1a83cd4d,2019-05-24-11-40_579283818_VOICE_2a668b0e-3de0-4211-8cb3-c54673bbd0d2.mp4,b43c39e4-0a87-4545-a540-b0ed4485ce04,1559182159655,,,2,
6696089689,d40864bc-7e31-42cb-a233-e4871ef61a93,2019-05-24-11-40_097345589_VOICE_7570b884-0d83-40a6-b26f-607344aa51da.mp4,4e53a4b4-ddc0-4669-821f-01281c83b0d4,1559223942191,,,100,
6696089689,29f07098-ff03-46e4-a3cf-f38a66574e92,2019-05-24-11-40_492047876_VOICE_c37e52b0-2a8a-41b4-aaef-ede74c601a28.mp4,ace7056e-8d9e-4c3c-853e-d651093a91ad,1559354881270,,,2,
6696089689,6b2a31f4-9936-4c1b-bb20-a5128d3fc5c3,2019-05-24-11-40_428626549_VOICE_e7d02c98-ad2a-4cb4-88ec-236755412847.mp4,b566ad14-eb8b-4110-8895-ec41dfae2049,1559196120378,,,2,
6696089689,917d5ea9-f476-4767-92f9-144fd10cd34e,2019-05-24-11-40_022603693_VOICE_82df1652-7463-45ca-90e1-bc9a28a2b310.mp4,07367fdb-df78-4ae9-9e1d-40eda0843cfb,1559391560244,,,100,
6696089689,7d7fa694-6c8d-42a7-8993-0719da7e5159,2019-05-24-11-40_054416085_VOICE_8e2558cb-2ac8-42bf-adca-6916fdafe81c.mp4,6451c5aa-ad9c-4eca-b6e9-9fec343fe60b,1559025433928,,,2,
6696089689,3da041c7-7fa0-4257-8d48-bff2cdc6d8ad,2019-05-24-11-40_733963320_VOICE_f165a7ea-174a-4af5-bd18-21655317b87c.mp4,afffb750-090d-4b22-a32d-a6a39266ff72,1559202466293,,,2,
6696089689,8f1a2fb8-22d9-40fd-bff1-9e38b14b5944,2019-05-24-11-40_649477955_VOICE_0790736d-a7c9-4d81-ba1c-e3a88db1631a.mp4,cc9a6b6f-d308-4039-824d-ddb18a960457,1559141951187,,,2,
6696089689,0962b269-adbf-4bbf-a28e-fcd80e24284f,2019-05-24-11-40_555583047_VOICE_0c050d82-bdc4-48ef-8a5f-5356192b923e.mp4,0334fdc3-60f3-4f23-9105-c3c82bb01370,1559092251846,,,100,
6696089689,fef4336a-f81d-4da1-b71e-7137a50a4445,2019-05-24-11-40_054922851_VOICE_de0abd86-5964-4ac0-abc6-e9d994c66348.mp4,fcbd53bc-aac5-455e-bda2-817b9890c54c,1559137763800,,,2,
6696089689,9bb92d8e-7573-4a20-b2e2-b507389ac091,2019-05-24-11-40_938180351_VOICE_a37c0295-9d6e-4191-9134-bfa6dba40689.mp4,82c58f93-0fef-4237-ba6e-faf70d6a901f,1559027302451,,,2,
6696089689,ca87a2b5-2af6-4b1e-8340-e570096e4f5f,2019-05-24-11-40_051271728_VOICE_9e8207bd-fd2b-4654-85a0-eb7202455733.mp4,fb918100-ab93-4895-8c45-e1f290e8fb21,1559215074081,,,2,
6696089689,57af79de-7b1e-4038-9cbf-392817afd314,2019-05-24-11-40_783937896_VOICE_94d68d0d-2119-44c5-bf95-91ac5d265c76.mp4,c629b43c-31aa-444b-8042-a94bb5755148,1559017288644,,,2,
6696089689,e7ad4a95-8fbe-4231-810c-2b6e59990bdc,2019-05-24-11-40_928641231_VOICE_48cc42e9-b06f-4ef1-aa02-d997d34ba57c.mp4,c38ab4e9-6de6-4bbd-bcc2-9f4ae5ab9983,1559159191030,,,2,
6696089689,d149ebb9-3d94-4278-9624-204f4081a0f7,2019-05-24-11-40_994714165_VOICE_1150eec8-2536-4e5c-bfef-34b3e7e3bfff.mp4,4ad187a1-299b-46ab-bd05-723c3f24ec87,1559355826420,,,2,
6696089689,70252118-e982-4296-95c3-119f7e5df964,2019-05-24-11-40_918275273_VOICE_b1b267de-4cee-49a8-a58b-4fc3114cf101.mp4,7c886479-08a8-4a89-9338-6d0813957ae5,1559226991658,,,2,
6696089689,e31308a5-1f92-4c6f-b89f-6b2c30ddb2df,2019-05-24-11-40_711450497_VOICE_637ea209-7fe1-41d4-88f4-a9b764df1b5f.mp4,7fb3ec95-1067-4bf7-857b-43addcf20660,1559193955960,,,2,
6696089689,b5dd1573-b041-4520-8737-189f0e4eb063,2019-05-24-11-40_431497230_VOICE_a198ead5-59e5-4c36-bac0-980aeba21a57.mp4,acecd5c7-2449-48f8-92cf-459bbd217139,1559221456867,,,2,
6696089689,1c5f776d-fd55-423e-8238-25b452f281b5,2019-05-24-11-40_002763384_VOICE_aa26364b-593a-49aa-b1bd-694f0c61ea44.mp4,3cd43bea-3bc8-441a-aa9d-98709a0b549c,1559054918583,,,100,
6696089689,41c5ad08-5821-4920-989e-d8235f772b3a,2019-05-24-11-40_562957680_VOICE_c06ce4d9-a68f-4c99-b5d5-564b494dbbd4.mp4,72024602-f9d7-42d8-a978-9abab7cc3466,1559253205923,,,1,
6696089689,45578650-a196-4d2d-bd96-83ea7a89e390,2019-05-24-11-40_021803998_VOICE_516fcafc-e8c5-412b-bc7e-9d995a5545ce.mp4,0fc036a4-15aa-4972-a7c4-17eea90a173a,1558975761090,,,2,
