Bus_No,CloudLocation,FileNameNoPath,PrivateId,CreationDate,ArchivedDate,DeletedAt,State,FileRestored,ReturnToLongTermDate
4596744,565803d8-2e31-4173-ba87-02988a8010cd,95503116434.wav,bb446e4f-e1e3-41f4-8f5e-e7eeda17acbb,1562863585413,1568047680530,,6,,1569974400000
4596744,7f469ffe-4e38-465c-9197-46cca53268cf,95180005026.wav,2b8c5c3e-cfa5-4a07-8a3a-13e73d9a298b,1561409115294,1566593148877,,6,,1569801600000
4596744,08bf2bd1-648e-4061-9159-44d6909ffada,44750595327.wav,d607d1ec-8e97-4a59-aeae-29af8ac08cea,1549917764942,1555101830930,,6,,1569456000000
4596744,d978e628-0492-4ecd-aaaf-eea533498dfd,45596008744.wav,cfd8434d-9d07-4845-b7a5-2d497d929744,1553873532268,1559057552101,,6,,1569283200000
4596744,35afdac6-f99e-424b-a7cb-31bad7eee836,44728754659.wav,e84c496a-71e4-4a1f-a902-916b55e94972,1549902605985,1555086647467,,6,,1569456000000
4596744,7f055379-41a4-43d5-b087-0345235b8d3c,45788569915.wav,8cb664d7-a95b-49f4-b724-9262864f5dcf,1554842234070,1560026312542,,6,,1570233600000
4596744,7cf51827-ab5a-46eb-9ff2-bdb5fbd5e2f7,95502519982.wav,a5a67816-a88f-4509-b0e1-a5f1c9862161,1562851827216,1568035913503,,6,,1569801600000
4596744,5666af2f-3a86-4af4-94af-c0f78ebc181d,95276376627.wav,ed523b90-8dd9-46d8-9693-b31015b99ed6,1561755872850,1566939953960,,6,,1569801600000
4596744,aa87ea00-9a18-4d84-9172-e31da6d1b13b,95480915139.wav,c3305876-c564-4b3f-aae9-af7b22a088ad,1562773817811,1567957915136,,6,,1569801600000
4596744,7745800d-79fa-48c0-a31e-bdc4a5fac843,95591598160.wav,c0e6f42e-e78d-4d7a-885b-ac6b493e1ea1,1563294246324,1568478359409,,6,,1569801600000
4596744,39a8dfd1-efbf-45b9-a324-280f6c29d6e4,45368662591.wav,7658cfb8-fa79-4db1-9f17-15fa0575e4cf,1552840325530,1558024350578,,6,,1569196800000
4596744,5c11c3ec-4ab4-4f19-864e-c8cec2c25de4,95317619936.wav,f870c7f5-3c42-4dfc-aabf-b55c219db316,1562013120131,1567197234764,,6,,1569801600000
4596744,74a639e3-8d33-4f3b-bf45-dc5db4f58f73,95215218336.wav,2dd513c9-eb55-47d4-a147-08111556f2b7,1561496247613,1566680271907,,6,,1569801600000
4596744,e1aed843-55e8-484c-b57f-aeb7360f9bb1,45368650686.wav,1009d00a-4e28-402c-9b73-7774a8241079,1552838569134,1558022671688,,6,,1569196800000
4596744,7f62c58e-0291-4097-9fec-28cde43f8c39,44728912050.wav,bbbf99b7-9d15-4075-b567-cca750b4ec6d,1549905339574,1555089407772,,6,,1569456000000
4596744,7dc47cb7-bf84-4905-8c7c-58dd57d64caf,95503139411.wav,e31bbef5-f658-402e-9dec-217e554f1f9c,1562863692218,1568047796352,,6,,1569974400000
4596744,5242802d-0045-4834-bf59-c9fa3c3b6158,94989652519.wav,e1b0d3ae-7136-44bb-bd31-4206f667153b,1560458931763,1565642987704,,6,,1568851200000
4596744,f15f4b75-01fd-404e-a7c6-dadd96eae1ae,95414221368.wav,7a500ab0-fdaf-4f99-b90c-c07a9006fc0c,1562612760376,1567796870952,,6,,1570665600000
4596744,3c4354bf-85fb-48a0-9464-915df04f9164,95591877092.wav,9a4738a7-f3e7-424b-8608-f69d63f9838d,1563298664912,1568482795697,,6,,1569801600000
4596744,0ec2e459-bbe7-4d67-b039-1a2c7f470f82,44750755568.wav,a4730ab3-356a-403a-b60a-445d36f5d825,1549921395736,1555105490628,,6,,1569456000000
4596744,fc1ebc86-a171-47e9-9160-0e132da9f760,45547003146.wav,80292058-5dac-4c66-9584-40df373a41d9,1553634282521,1558818393734,,6,,1570233600000
4596744,4c3a46fb-f8d8-4cc4-9263-ecbc9cbc3b06,44729361727.wav,23938840-fafb-47a5-8262-35bac208ca85,1549913448970,1555097628538,,6,,1569456000000
4596744,a93f364e-85bb-45d0-985f-b9338efd3fce,95412960455.wav,41de63c5-295d-44e4-a2f3-6661bf242301,1562586757068,1567770828669,,6,,1569974400000
4596744,72e16524-8d29-42bf-8cbb-06520ebc1e06,44728500632.wav,51ae1098-7e76-4836-98b2-4fc37d8b4b4b,1549897365890,1555081487240,,6,,1569456000000
4596744,8607fa3f-c6fb-4dc6-9c91-d5d6d5066fb2,44729139159.wav,a27f7792-5e72-42ee-87e5-2b814b0fd414,1549909631905,1555093727788,,6,,1569456000000
4596744,20993039-20c1-4163-8ca8-1f9b910d53c4,95295109659.wav,7775677a-0d3a-450d-b3b0-336890c1bcc9,1562003241246,1567187275610,,6,,1568937600000
4596744,0214fa24-8641-4489-a27a-ff4c8fbf2695,95179995149.wav,ba8ea14b-7c3f-4b1e-9a04-388b8be4efcc,1561410446208,1566594469306,,6,,1569801600000
4596744,1137cd71-1b46-4e67-a83c-9788608c4415,95571682797.wav,33aaa1be-63a3-469a-9f1e-633474c57d8c,1563215425582,1568399513997,,6,,1569801600000
4596744,f3866148-21e9-49ea-9487-f2c136a55b96,44728346892.wav,659ac691-da5e-4baf-ba84-7e30a8ff2241,1549891586765,1555075667221,,6,,1569456000000
4596744,0e74c124-4e42-4826-97c7-273a177a71da,95317691755.wav,1757e01d-5b8b-493e-b405-65f33b203a5a,1562014811658,1567198915685,,6,,1569888000000
4596744,b1c3f644-52f4-432d-8f65-05446a2a70da,44728706619.wav,385b53ef-7cfc-4079-a32a-17c89b9b4d9c,1549901598971,1555085689615,,6,,1569456000000
4596744,4479494a-5863-4bc8-a615-b191c90c50a7,45484634040.wav,f2a98209-ec0a-4801-bec4-021ce784e395,1563890634134,1569074758774,,6,,1569801600000
4596744,c7d55980-cb54-42c6-8368-2eb5cf7a8728,95657365373.wav,12369cbc-b4b3-427d-aae1-99540fb364cc,1563549148815,1568733236214,,6,,1569974400000
4596744,92819875-257d-4546-b2fb-e2a7869b0576,45705148486.wav,05adc5a0-505e-481e-b444-f48f472fb07d,1554484553253,1559668596347,,6,,1569801600000
4596744,98dab42a-abf2-42bb-8fa0-adcfe089b2f9,45368668777.wav,ddf0b9fa-533e-4f82-b5cb-b6d5d325dcde,1552841429751,1558025548569,,6,,1569196800000
4596744,1552d144-a04e-4f6e-a475-6a510a4788af,95295162267.wav,9044a8d1-c17c-47e3-b5a6-4fd97cefca9a,1562004442915,1567188472166,,6,,1568937600000
4596744,722d4e41-9c18-4150-9f7d-a01826cd3794,44729215339.wav,84155308-d89e-4388-ba92-f26baa81956a,1549910663863,1555094746376,,6,,1569456000000
4596744,33e7a920-4427-4fb2-8194-29230220b1d4,44728519893.wav,59a17223-ab51-4939-bda2-b2208d5c31b7,1549898355600,1555082387515,,6,,1569456000000
4596744,8d637b16-5d05-4017-87bc-f2a9c49fbf1e,44845179672.wav,08072422-0332-4e92-979d-b3b6fb97c896,1550261172339,1555445278909,,6,,1568851200000
4596744,93cce49b-adcc-45f8-b661-22224f2debe4,44728919074.wav,6c75c8e0-6349-45fd-bf2a-37e206fa44a9,1549905528980,1555089650928,,6,,1569456000000
4596744,cdb93882-575d-47c1-aa0d-1490335f391d,95548571816.wav,6c63fab1-9e18-4584-a39b-fd6bcd9ce7be,1562957086090,1568141155216,,6,,1569801600000
4596744,054070a5-5ef1-4bcc-92db-654aa98277b2,44729073295.wav,c06d2ca9-8c0d-431e-9729-bb4ba5f4bdcf,1549908486531,1555092528550,,6,,1569456000000
4596744,34f4ab33-4447-41e3-8fbf-f1277b73a5b2,95351063764.wav,eee9fd19-d95d-4643-8e1b-b13a878d27a9,1562102576257,1567286631437,,6,,1569801600000
4596744,079934c4-edc1-4815-bb14-e26cb6f0c65f,44728413275.wav,45e36ee7-a57f-4394-9ed7-de2cacb1d142,1549894631880,1555078667551,,6,,1569456000000
4596744,cb3d77ad-dbab-438b-a901-47bc22a824be,44750737910.wav,4cd32b99-6f63-489f-ad5b-263473fafd09,1549920661828,1555104767303,,6,,1569456000000
4596744,0a069a83-26b9-45a3-beea-eb56440d7bc3,44728351296.wav,29308c68-2458-4a25-981d-3be2eabdbeaa,1549892127999,1555076206530,,6,,1569456000000
4596744,cae0ba54-8705-45fe-8176-d285772033fd,95682290293.wav,bf107e86-246b-45f4-8608-846b0db40a51,1563807832813,1568991955363,,6,,1569801600000
4596744,d97f58ff-5417-4634-8d38-c04c5aadcd94,45596876945.wav,7acc628c-3d34-49d0-9fa4-f8d98527a01d,1553890088436,1559074111773,,6,,1569196800000
4596744,3a129788-6f4b-4883-ae9e-4862a53465ad,95708007599.wav,9300bfbd-c573-4850-8926-7786dcc11fad,1563880338340,1569064434159,,6,,1569801600000
4596744,d1bf3132-136b-4a6b-a214-ba9252f209ec,45806716991.wav,eba34393-fd17-4013-b2fb-b9c05f3861ff,1554933898166,1560117991065,,6,,1570233600000
4596744,158e4644-a137-4703-b7c9-6675cc3900da,45596054620.wav,eac5cf48-f887-4c98-8fc5-a957d2ef6c47,1553874131669,1559058150637,,6,,1569283200000
4596744,125d8cf4-2df6-4c46-b1d2-de3107b1b196,95275818813.wav,8a1cdfdd-3274-4895-bf83-8afed5d2fefb,1561744189667,1566928313431,,6,,1569801600000
4596744,1f9854a0-8d87-49d3-823e-5c8cf9fa9081,44824354817.wav,91c54b9e-8b67-4fb2-8b68-62936a07eea8,1550246424355,1555430521242,,6,,1560556800000
4596744,5e3e256b-c975-499c-bf90-6b51715e8923,44728370518.wav,269d6645-a28f-4ac3-9f93-864276d9d9cc,1549893207590,1555077351432,,6,,1569456000000
4596744,333f6ede-df49-44b8-aa1f-1cb6dcca75a0,45280542674.wav,c16f0c1c-90f0-4d48-911f-a97682fefaee,1552423827411,1557607951128,,6,,1569024000000
4596744,fe8f01b1-5e82-4347-9180-dadc193c461e,44728906370.wav,c5cbb2f5-b047-4153-a69d-619dac710d23,1549905244782,1555089289853,,6,,1569456000000
4596744,03b9a175-517c-4c68-aa6d-ce0b994fdf70,45485196866.wav,77b272e5-128b-4fde-a3e0-fe9b49d9593d,1563901355620,1569085436432,,6,,1569801600000
4596744,d312dd68-a048-4609-805f-3b50271fad59,45596000618.wav,8c2f39a0-3931-408d-bc06-486e44a372ee,1553873197996,1559057310117,,6,,1569283200000
4596744,bc2c1d98-dafd-4ff2-8121-c6ff03fa0e93,44750773267.wav,87f5644b-59a5-424d-ac06-3aa3505bb90a,1549921378644,1555105488249,,6,,1569456000000
4596744,aac8a197-7c9b-4161-8523-389ee667b4ab,95377139300.wav,b54ba0ea-baae-490e-9c3c-b0908485e5f3,1562332241999,1567516312958,,6,,1569888000000
4596744,965014b1-bc52-4541-a6f7-4135f5815304,95377258904.wav,9495c7d6-5ad6-498f-a5ec-459605f76818,1562336086155,1567520153279,,6,,1569801600000
4596744,2211c4c0-764e-4dd8-9446-0a3a6ecb698f,44750687659.wav,d8b0b26e-1435-4289-a320-05d2a8da44fa,1549919767799,1555103807918,,6,,1569456000000
4596744,e7188456-318d-4507-9a9e-abf6cb8d545f,45806864350.wav,b78d30b8-d8ae-4c8d-a08f-9cc79c8522cf,1554939224503,1560123271603,,6,,1570233600000
4596744,357bb8c4-71bb-47a0-8575-2c688664dc4c,44750782416.wav,c75ba12b-c83a-4518-b17d-3b44875dcd49,1549921560136,1555105608096,,6,,1569456000000
4596744,3fe16ae8-fc56-45f4-848c-a4e0d1adf646,45280059403.wav,231245bf-2e13-48e1-9fe6-85fe7113a3f8,1552414902665,1557598951022,,6,,1569024000000
4596744,be235ccc-ccef-4726-b7e5-421f7f84b788,95350634863.wav,f281a1e8-7a2e-4022-b1a3-2953666ac595,1562094407184,1567278474536,,6,,1569801600000
4596744,832b7e14-e6f7-4e77-8b31-2bacbc269237,44728593849.wav,e51a66ee-ce5a-43b2-b80c-4323a053eeb7,1549899515381,1555083713491,,6,,1569456000000
4596744,6e67835e-715c-4a20-88ef-5a4e8df7873f,44728349154.wav,c35eb7a1-7e3f-4047-9be9-07448edbc3f6,1549891683110,1555075725114,,6,,1569456000000
4596744,b8f0d723-54d0-4b0e-b2b9-30aad168d697,95531389939.wav,de3f2dea-4854-44de-b5e9-fd8d5d8a070f,1562953556592,1568137674910,,6,,1570147200000
4596744,f007e628-692b-46ff-bd57-0c9da705fbc2,44728445217.wav,d049cc4f-b2d1-4b26-b36e-b17107bb813a,1549895995022,1555080048582,,6,,1569456000000
4596744,9791a419-4be1-4dee-a2f5-e732d8022b47,44728356941.wav,114da4d6-7d6e-44d9-8ba8-c484ececd60b,1549892115274,1555076206073,,6,,1569456000000
4596744,25af990f-c552-49bb-b7e0-06a7beb2630c,45546883372.wav,b0d99bd9-6e93-473c-8dbd-49b748c631c1,1553631197582,1558815273854,,6,,1570233600000
4596744,6d5a48ec-0a9d-4cb5-ac8a-2cd8773ac71f,95590918346.wav,7ce56079-01ef-40dd-b6ba-371c6fdba9e8,1563274994747,1568459031945,,6,,1570147200000
4596744,1cc7c58b-2d28-4d9c-a98d-f31eeac6aca1,44729021269.wav,85b85137-0fba-4d60-a0db-76e9db520611,1549907081172,1555091209417,,6,,1569456000000
4596744,2c1686a9-5ba6-4049-9137-867addfa7db7,70945650642.wav,14830ab2-1cf4-490d-911f-ec4389e25e93,1560353966323,1565537990242,,6,,1569542400000
4596744,2b8039ba-d6b1-462e-a140-1f636969af4f,44728710362.wav,91500f1a-ad63-480c-9c00-68306ec442db,1549901700519,1555085810683,,6,,1569456000000
4596744,7de56d35-fedf-4e8e-bdac-a589b3cf4934,95180460278.wav,3f557260-fe5a-4471-9df9-51ccc67e220d,1561421283652,1566605388135,,6,,1569801600000
4596744,1429f9de-811a-41ac-bb04-c50d27404b0e,45596917489.wav,67b0c09f-25a4-4e11-b9fa-a0b6607d54ed,1553891004336,1559075072644,,6,,1568937600000
4596744,c0fa5678-c76a-4469-a29a-adbfe89d6604,44728680480.wav,cfb81bde-8a1a-4d25-8dac-be2f667067b0,1549901237314,1555085328456,,6,,1569456000000
4596744,c84ee526-057d-499b-b876-90480b0474a4,95530713851.wav,6de6ed94-ba31-4480-8cc0-311cbffc84a9,1562941395688,1568125434998,,6,,1569801600000
4596744,59b4d354-4a0b-4152-9fbe-757e2738bfbc,95591433301.wav,3ea41f7c-593f-43d1-8382-a912575fa06f,1563291651929,1568475714421,,6,,1569801600000
4596744,b73c7417-6635-422e-8ca6-553b56a85d45,45925415604.wav,2b5d0080-e3a9-4ec8-854d-f89b84b3f7a1,1555532758106,1560716791755,,6,,1570233600000
4596744,00120218-d47e-4c1e-90cc-2c4ba601b307,70891114187.wav,50d06d95-0833-4d21-975b-8ef98b6a0c9e,1560172031883,1565356064060,,6,,1569801600000
4596744,26148c8c-5113-4fcd-8231-a87b1fc9d4fb,95215036077.wav,2eb3a4a7-320b-4e87-b947-541ae6e22287,1561492265043,1566676313052,,6,,1569801600000
4596744,bb51ba04-292f-4199-a085-3fb1008eec0c,44728364449.wav,81258ab3-3f8e-48a0-8606-82c754b869bf,1549892969665,1555077046037,,6,,1569456000000
4596744,545b6900-71a5-4066-a917-fb00279cd7d9,44729211412.wav,2a496f87-e80a-4de8-9dc2-98e3ae13f73c,1549910544464,1555094745958,,6,,1569456000000
4596744,4c2d8e17-96ad-41a1-9396-26205060dcf7,95571531490.wav,10b0f08d-0230-4b27-94e8-fcce8ba5d2af,1563211902440,1568398317387,,6,,1569801600000
4596744,8c674f13-411f-4c1f-8c63-a3d0267e83ee,44728941139.wav,c24714fc-579a-4e85-ba45-78b140736d8a,1549905999088,1555090076256,,6,,1569456000000
4596744,131319bb-7951-4205-a005-e9e747341053,95706774003.wav,c6a0b2fa-c87d-4613-9b82-0d00a7ead9b9,1563816443786,1569000476699,,6,,1569801600000
4596744,fadaf1bd-842d-4213-ac4c-7899deac547f,44729105335.wav,3703248f-b01d-4abf-b08d-300c505bc6f4,1549908739382,1555092889276,,6,,1569456000000
4596744,d0ccaeb5-ec39-42e8-b185-b77b02c7cd38,44728434203.wav,5d012265-8dc7-4f7b-8234-844b9e3de402,1549895315175,1555079448242,,6,,1569456000000
4596744,5b60b70f-9b32-40f9-a940-1510d59dea9e,95317524933.wav,9989ee3c-13a5-403f-b247-534d09196324,1562011026402,1567195075702,,6,,1569888000000
4596744,c2d374db-46dd-4812-9c82-0cdb3f2c138c,44728669885.wav,0ff957e9-5f65-4db0-96d8-5e5f1e64a4d9,1549900996079,1555085089895,,6,,1569456000000
4596744,e32354e4-70d9-4b27-a5ff-4095db71eed5,45368682905.wav,320fc0a7-1a11-4251-84de-a97033a2ac67,1552843183804,1558027227587,,6,,1569196800000
4596744,f13918ad-8525-45ca-afbb-ab3400350a5b,95085769741.wav,c223f8d5-b794-4a7b-b73d-7eef957707ca,1560976438752,1566160549679,,6,,1569801600000
4596744,ba3a1938-8d23-4a73-82bf-666a2bbfc648,44729095203.wav,e27bf8f1-23b3-40c8-aaf4-a980957c0d3d,1549908617010,1555092649701,,6,,1569456000000
4596744,1daab0fd-3816-4c8e-8598-453cc0f4ceda,44728354328.wav,bb30255b-d0cf-46c5-a20b-a81783441633,1549892208312,1555076326368,,6,,1569456000000
4596744,0da926d8-74ff-4f4f-b3fc-71f67b8524a2,45704792324.wav,d0d5580f-f0e8-4688-bed3-e5ec995a6547,1554477565024,1559661633834,,6,,1569801600000
4596744,00bde445-d4a5-493c-a337-96a2a7a0b00f,45597122228.wav,a43ce811-2730-4058-bc95-487fcefe0bc5,1553896875502,1559080949736,,6,,1569196800000
4596744,19289663-d244-4b82-8443-4e41ef835d2d,44750723456.wav,0c24b7d1-df90-4b68-944e-05bddcde8032,1549920422997,1555104529116,,6,,1569456000000
4596744,15d235e6-f83a-4778-b9d6-c476792345e1,44729300251.wav,b0460c48-1e74-4dde-a227-025fa8541748,1549912152170,1555096307579,,6,,1569456000000
4596744,cb58ea7c-0b81-4406-9185-6e8b8a7a0d0e,44728990548.wav,904c17f0-2dfe-4319-bdb4-61a266c7711e,1549906695100,1555090726829,,6,,1569456000000
4596744,3bab8d7d-d314-450f-9b35-d63535008a90,44884464704.wav,f8647b73-d079-4d8c-afe0-79d335ff973d,1550603624040,1555787649672,,6,,1569024000000
4596744,343a40ff-cd16-4ccc-95f1-fadde13804e8,44729252431.wav,988af528-8aa7-4268-b654-d0bec19975c1,1549911644237,1555095768231,,6,,1569283200000
4596744,cba00796-636a-4377-89f2-5ea32a8b3f4c,47178734136.wav,6960182d-6698-4655-82e1-542ddb95451b,1563911431501,1569095517219,,6,,1569801600000
4596744,a77fc7e6-7f44-4f68-b89e-23d0a78598bd,95531371299.wav,19b9d2d5-dc65-4b13-af6d-75926ee97851,1562953352322,1568137431618,,6,,1570147200000
4596744,7f7a4dcf-5f05-43e1-a78d-cda641daa341,44728765129.wav,7361c941-bd8d-49d7-a0c7-0499dce4f4b1,1549902829263,1555086887285,,6,,1569456000000
4596744,9c5e2475-c9dd-4121-bcff-5d0730756265,95179863963.wav,6e14560a-70fb-4e5e-b2c0-eb073b691d0c,1561407023340,1566591109666,,6,,1569801600000
4596744,3991e86d-73c7-400a-8a95-a39fc238ffda,44750748321.wav,eedcf82f-4acb-4c07-af47-c97a046c0c7f,1549920955363,1555105008571,,6,,1569456000000
4596744,86dbdd18-8d7d-4248-8d4b-9dbb2dae83e4,44728365155.wav,fc3f9ecd-a8e8-4e65-9379-88ad820b0721,1549892660498,1555076807711,,6,,1569456000000
4596744,ed63e994-5326-48ea-b756-547743f4ecb4,44750502264.wav,878e7509-b6c4-48bb-b946-4a94d1a9e59c,1549915983684,1555100031355,,6,,1569456000000
4596744,0e30ad99-609d-41ca-9259-4adced6ee0c1,46351043779.wav,768f55e3-045d-4951-b83e-7c87d74fb8a9,1557522936029,1562706997414,,6,,1569801600000
4596744,43bf653e-02b8-4fda-b88d-43c91e1ba649,95317654778.wav,3cab3827-f0e5-4c4e-9ee2-8b61282fc2b7,1562014298235,1567198433258,,6,,1569888000000
4596744,3e0b73e6-d0ca-48fd-a082-bc6a89f54578,45368683412.wav,8eb70288-825d-490f-a088-a3498899df69,1552843622933,1558027710214,,6,,1569196800000
4596744,81f21316-a9b4-4e7f-94f9-89afadf44d14,95413770004.wav,00a9ab4e-cf4b-422a-9f30-1175da1e0a92,1562605460310,1567789553748,,6,,1569974400000
4596744,fe109c6b-f638-49dd-aa56-8bb416a42d6a,95180751290.wav,d2717835-9d66-4483-a474-ac5303ddd816,1561468472163,1566652550521,,6,,1569801600000
4596744,6a5c890d-6a95-42ab-bc5d-1a9c5edd07e5,45485212490.wav,ceb8068a-9770-49ee-9001-3d148b7737bb,1563901824107,1569085914854,,6,,1569801600000
4596744,897ad7ea-fb84-4314-9cab-ad62411c91c4,44728407526.wav,af00ad48-283d-48ba-b4ea-08987b9d9030,1549894608392,1555078668073,,6,,1569456000000
4596744,a9ed6d8e-7740-4bca-8730-e84af4dba5fe,44728419015.wav,1fb1552b-80d5-4851-b1e7-4f00ecbbe209,1549894996839,1555079036559,,6,,1569456000000
4596744,0a4e2280-65a0-496f-9508-6895cd6177ef,95502864803.wav,386151e1-0b2c-47fb-a894-206a0822fd49,1562859434510,1568043473183,,6,,1569801600000
4596744,ce3eb173-9338-4a59-863a-d9f441191390,45704908851.wav,5c235bbb-f1e9-486c-b63e-9b39444c999f,1554479874934,1559663910926,,6,,1569801600000
4596744,a4d55c69-15a2-4319-af87-e2849061b591,95214748676.wav,e607e29a-dd2f-46b4-8891-b9618d32f6d9,1561486917916,1566671026293,,6,,1569801600000
4596744,addb38a6-0516-4b2e-852e-66e23633c7bf,47178524602.wav,013dbc68-98e8-4ae0-941c-4942320ba120,1563907637254,1569091675743,,6,,1569801600000
4596744,ea050c87-cfa7-42a6-963b-baa7a0328f3d,44750646515.wav,d6c48172-7f53-4468-9999-7694b9084a4f,1549918670283,1555102726656,,6,,1569456000000
4596744,097928d8-805b-4182-89d3-e7b8959c1145,45065018846.wav,245116f1-d52c-49d7-bf11-45327fd5a6d8,1551382235666,1556566356179,,6,,1569974400000
4596744,b2ef7e01-b723-4374-ab5a-da68eeab8fa3,95708265360.wav,1d3a1878-6c14-4b16-b25e-ede11ef5217a,1563974889881,1569158995551,,6,,1570147200000
4596744,dc145447-593a-4f63-a6c9-c136273e12da,44728581536.wav,d97f511f-7760-47bb-8a35-5db45efe15c7,1549899344465,1555083407633,,6,,1569456000000
4596744,5368412c-e6c0-46f0-aa9f-0c830052c39f,45577597862.wav,5fd61087-c331-4612-b9e5-bce5916cefeb,1553795895366,1558979912738,,6,,1569196800000
4596744,fb25d439-f2dc-4687-a259-fbb487048fa5,95909210767.wav,1256ac9d-64f9-4974-b834-49f8d0a67450,1564659472816,1569843652209,,6,,1570579200000
4596744,044b9110-fb1d-48f7-ba46-79cfe2bc824c,44750649441.wav,c48aa746-63f2-4c81-a5e8-107920c0cc46,1549919158052,1555103207655,,6,,1569456000000
4596744,d1474d6a-9d5b-4b9e-a05b-995890b3d8e6,95294547947.wav,3260a012-7e6b-4fba-8d85-14067c70e3b7,1561994621394,1567178751473,,6,,1569801600000
4596744,cf53062c-7ba1-4e4c-bad5-c0f8987a0ee4,44729433715.wav,892fadae-7824-4792-bdc4-c5ee9ef0474d,1549914666169,1555098770056,,6,,1569456000000
4596744,7970481e-69b5-463b-b07e-449cdcce81b5,95377156983.wav,dab09d18-c588-45c1-ae65-ed7b737dd9ba,1562332929526,1567517031875,,6,,1569801600000
4596744,a26616e6-f2f9-4430-99cd-56166b389d84,45806820824.wav,7a7a2551-c7f8-419f-a678-04f04b4dca19,1554937247698,1560121352406,,6,,1570233600000
4596744,437d52ba-40a1-41ac-8086-9ca867a5823d,44729289094.wav,74603592-e073-496b-9ef3-bb9f82177fe3,1549912083201,1555096127024,,6,,1569456000000
4596744,f0799dfb-29b3-4904-9f42-84cbb194d864,95350728569.wav,ac38580a-0dfe-47b8-8d20-a88478514423,1562095949518,1567280029997,,6,,1569801600000
4596744,7508e80c-1573-40e9-a203-79d209d43334,44728431135.wav,71138874-61c1-444e-abec-6cc30872a658,1549895225988,1555079325889,,6,,1569456000000
4596744,47ec93aa-988e-4387-bc89-f5e3e6ea9d02,46024281968.wav,a00e5c28-41c2-491c-bdca-6d39547bd734,1556054138389,1561238195762,,6,,1568937600000
4596744,e8af8332-7b2d-44de-a6da-f2b465d4bb2c,44728993691.wav,bdc2b8ab-7b08-4344-9c8b-bbcf418658fc,1549907030179,1555091086340,,6,,1569456000000
4596744,115031f1-963b-461a-9a7b-f2f3388fa861,45008596800.wav,e4ac38fc-f743-4e43-af7a-a6d887ce7b3e,1551203122922,1556387155338,,6,,1569542400000
4596744,4bd29645-ef3b-4afc-8290-899a10f436ee,95352209500.wav,36e62ba1-694e-482b-8089-722694c1c61f,1562170767128,1567354793247,,6,,1569974400000
4596744,654d5213-7375-4b4a-ae4e-93992e2e2201,44728372242.wav,e02e9b92-0d59-4f4d-95d9-25748af615f5,1549893028380,1555077166419,,6,,1569456000000
4596744,5f7c081f-b8d9-47c7-831c-128430d17455,44750557783.wav,ead8fd32-32f4-4003-8101-0ad47ed04939,1549917119095,1555101227278,,6,,1569456000000
4596744,b4231e27-ed09-445f-8353-948d13134825,44728406664.wav,bc6eab4e-a800-473e-8f8b-792d7b50b056,1549894425487,1555078552131,,6,,1569456000000
4596744,c9578f09-2287-4c70-acdc-7ebe68c93b52,44728394979.wav,459271ca-08bc-4d05-9b6b-8aef2f0b9171,1549894120993,1555078190869,,6,,1569456000000
